frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
44,1786865015.318661,0,0,146,409,495,595,494,605,361,0,0,0,261,389,379,391,349,588,840,749,697,570,517,405,0,0,0,0,1065,1277,1181,820,yewon,lean_left,1
45,1786865015.319149,0,0,149,413,499,590,488,601,349,0,0,0,280,395,383,395,355,573,825,744,691,564,504,403,0,0,0,0,1049,1269,1173,799,yewon,lean_left,1
46,1786865015.319650,0,0,155,413,501,595,486,599,341,0,0,0,295,401,395,402,359,565,829,735,683,563,504,403,0,0,0,0,1034,1261,1161,777,yewon,lean_left,1
47,1786865015.320137,0,0,167,422,505,597,488,599,331,0,0,0,337,409,396,407,367,568,837,738,681,563,499,404,0,0,36,23,1021,1247,1158,775,yewon,lean_left,1
48,1786865015.320634,0,0,179,437,507,599,491,601,319,0,0,0,366,414,399,413,373,587,851,735,676,563,505,403,0,0,91,27,1033,1257,1157,762,yewon,lean_left,1
49,1786865015.321126,0,0,188,451,519,598,493,600,301,0,0,0,391,425,407,420,383,601,858,732,669,559,493,397,0,0,269,37,1047,1257,1150,745,yewon,lean_left,1
50,1786865015.321625,0,0,204,467,523,600,491,595,281,0,0,0,407,438,411,426,392,617,868,726,659,559,493,390,0,0,351,47,1051,1261,1144,730,yewon,lean_left,1
51,1786865015.322143,0,0,217,488,527,600,493,594,249,0,0,35,420,440,420,427,399,627,878,729,653,553,491,381,0,0,396,105,1061,1287,1131,709,yewon,lean_left,1
52,1786865015.322601,0,0,231,503,533,601,495,591,227,0,0,91,429,455,425,429,409,637,888,725,649,549,487,376,0,149,475,175,1067,1269,1125,694,yewon,lean_left,1
53,1786865015.323056,0,0,237,519,539,604,503,591,214,0,0,135,440,465,429,437,413,658,893,721,652,541,487,376,0,295,524,263,1074,1272,1119,675,yewon,lean_left,1
54,1786865015.323499,0,0,237,521,537,605,508,589,170,0,0,167,443,467,431,441,412,677,893,716,645,536,479,375,0,373,599,361,1081,1273,1118,657,yewon,lean_left,1
55,1786865015.323950,0,0,235,509,533,609,507,587,133,0,0,182,443,476,435,443,419,687,901,717,645,536,478,376,0,431,679,425,1085,1275,1117,648,yewon,lean_left,1
56,1786865015.324390,0,0,225,493,532,607,503,583,119,0,0,181,443,475,437,443,415,693,905,717,637,538,482,379,0,474,745,477,1093,1275,1115,651,yewon,lean_left,1
57,1786865015.324836,0,0,210,455,519,597,491,581,105,0,0,191,438,458,431,438,418,693,907,719,639,539,476,377,0,519,809,527,1092,1275,1115,651,yewon,lean_left,1
58,1786865015.325278,0,0,187,425,495,580,487,563,86,0,0,179,429,433,428,431,408,684,904,716,634,540,479,378,0,537,813,553,1083,1273,1107,637,yewon,lean_left,1
59,1786865015.325742,0,0,167,414,477,557,481,549,0,0,0,151,423,443,420,425,401,681,903,715,631,541,483,380,0,551,823,566,1083,1270,1097,620,yewon,lean_left,1
60,1786865015.326181,0,0,151,406,467,548,473,543,0,0,0,99,414,415,411,419,395,669,891,716,633,541,477,381,0,552,825,572,1079,1263,1095,606,yewon,lean_left,1
61,1786865015.326635,0,0,139,398,455,542,468,539,0,0,0,91,409,407,407,409,383,658,889,716,630,540,479,381,0,549,825,573,1070,1258,1085,597,yewon,lean_left,1
62,1786865015.327085,0,0,133,397,452,547,469,543,0,0,0,100,407,429,407,408,380,653,883,713,627,541,483,381,0,539,819,571,1059,1251,1079,588,yewon,lean_left,1
63,1786865015.327539,0,0,135,399,453,551,469,548,0,0,0,95,407,425,408,407,379,647,879,713,627,539,483,379,0,531,810,568,1044,1243,1071,585,yewon,lean_left,1
64,1786865015.327966,0,0,147,405,456,556,470,551,0,0,0,99,408,424,409,411,381,652,887,710,623,541,484,374,0,525,806,563,1031,1239,1062,589,yewon,lean_left,1
65,1786865015.328370,0,0,163,409,470,565,477,553,0,0,0,103,409,425,415,419,393,648,885,711,622,539,477,365,0,532,805,560,1009,1231,1055,583,yewon,lean_left,1
66,1786865015.328771,0,0,181,428,485,573,487,555,62,0,0,141,421,428,422,423,395,653,893,703,621,539,475,355,0,531,810,560,997,1227,1047,595,yewon,lean_left,1
