frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
35,1786867448.683219,0,0,47,251,292,587,535,557,467,212,0,0,115,295,298,317,281,185,652,629,719,679,600,601,0,74,205,141,0,198,630,415,dahye,lean_left,1
36,1786867448.683785,0,0,47,252,293,589,536,558,468,213,0,0,115,295,299,317,285,187,653,629,723,678,605,601,0,73,205,139,0,200,631,414,dahye,lean_left,1
37,1786867448.684352,0,0,47,251,293,588,537,559,467,213,0,0,117,292,299,317,283,186,653,629,722,681,601,607,0,73,205,140,0,221,630,415,dahye,lean_left,1
38,1786867448.684906,0,0,47,251,293,586,537,557,469,213,0,0,115,293,298,315,286,187,653,629,721,680,601,600,0,73,204,141,0,198,635,412,dahye,lean_left,1
39,1786867448.685468,0,0,45,252,293,587,536,557,467,212,0,0,116,293,299,316,281,186,653,629,721,677,601,588,0,75,205,139,0,199,630,435,dahye,lean_left,1
40,1786867448.686022,0,0,46,251,291,587,535,555,468,211,0,0,113,292,299,315,284,185,653,629,723,681,601,599,0,75,203,141,0,201,628,413,dahye,lean_left,1
41,1786867448.686591,0,0,45,251,292,587,536,559,467,212,0,0,115,293,299,317,284,187,652,627,719,679,600,599,0,75,205,141,0,189,631,421,dahye,lean_left,1
42,1786867448.687145,0,0,47,250,293,587,535,557,467,212,0,0,117,291,298,317,285,187,653,629,719,676,600,597,0,74,205,140,0,199,632,415,dahye,lean_left,1
43,1786867448.687652,0,0,47,251,293,587,537,559,468,212,0,0,115,291,299,317,285,187,653,629,717,675,601,601,0,75,205,141,0,204,637,393,dahye,lean_left,1
44,1786867448.688137,0,0,45,251,291,587,536,558,467,213,0,0,115,295,299,315,285,187,653,629,719,680,601,599,0,75,203,139,0,201,631,420,dahye,lean_left,1
45,1786867448.688631,0,0,46,251,291,587,537,559,469,212,0,0,115,293,298,317,284,187,653,629,723,679,600,593,0,74,204,141,0,216,631,415,dahye,lean_left,1
46,1786867448.689113,0,0,45,252,293,587,537,559,467,212,0,0,115,287,298,318,286,187,652,627,722,680,600,597,0,74,204,140,0,199,623,413,dahye,lean_left,1
47,1786867448.689594,0,0,46,252,291,587,536,559,467,212,0,0,111,293,298,317,284,187,655,629,723,681,601,598,0,74,204,140,0,201,633,419,dahye,lean_left,1
48,1786867448.690085,0,0,47,251,293,589,537,559,469,211,0,0,115,293,299,317,285,187,653,629,719,685,600,597,0,74,204,140,0,199,637,408,dahye,lean_left,1
49,1786867448.690565,0,0,44,251,292,587,537,559,467,213,0,0,115,293,299,317,286,188,654,629,720,681,598,599,0,73,205,140,0,199,631,421,dahye,lean_left,1
50,1786867448.691058,0,0,44,250,293,586,536,557,468,213,0,0,115,295,299,316,284,187,653,627,719,680,599,597,0,73,205,141,0,201,632,413,dahye,lean_left,1
51,1786867448.691557,0,0,45,249,291,587,536,559,467,212,0,0,116,287,297,317,284,185,652,629,719,677,601,599,0,75,205,141,0,191,631,423,dahye,lean_left,1
52,1786867448.692052,0,0,47,251,293,587,537,558,469,211,0,0,115,295,299,317,285,186,653,628,719,683,601,599,0,75,205,141,0,201,623,419,dahye,lean_left,1
53,1786867448.692543,0,0,45,251,288,588,536,557,467,211,0,0,109,290,296,318,285,187,653,629,723,680,601,598,0,73,204,142,0,202,633,420,dahye,lean_left,1
54,1786867448.693022,0,0,45,249,293,587,537,559,468,211,0,0,116,287,299,317,285,188,653,629,722,681,604,599,0,75,205,145,0,202,633,415,dahye,lean_left,1
55,1786867448.693465,0,0,45,252,291,587,535,559,468,213,0,0,115,293,298,317,285,187,653,629,721,678,603,599,0,73,205,140,0,226,632,415,dahye,lean_left,1
56,1786867448.693905,0,0,45,249,293,587,538,559,469,213,0,0,111,293,297,317,285,189,653,629,724,681,601,599,0,75,205,143,0,200,633,425,dahye,lean_left,1
57,1786867448.694343,0,0,45,250,291,588,537,559,467,214,0,0,116,293,298,317,285,188,651,629,722,679,598,599,0,74,205,140,0,205,633,413,dahye,lean_left,1
58,1786867448.694774,0,0,45,251,293,589,537,559,468,213,0,0,115,284,298,317,285,187,653,629,723,677,605,599,0,75,205,143,0,189,633,423,dahye,lean_left,1
59,1786867448.695208,0,0,43,251,294,587,537,559,469,213,0,0,115,292,297,318,285,187,654,629,723,682,601,599,0,75,205,141,0,183,633,426,dahye,lean_left,1
60,1786867448.695657,0,0,43,251,293,587,537,559,469,212,0,0,111,291,299,316,285,187,653,627,723,679,603,599,0,73,204,143,0,197,634,423,dahye,lean_left,1
61,1786867448.696092,0,0,45,252,294,586,536,563,468,213,0,0,115,295,298,319,287,187,653,629,719,683,599,599,0,75,205,141,0,213,634,423,dahye,lean_left,1
62,1786867448.696524,0,0,45,251,293,587,537,559,468,213,0,0,116,293,299,317,285,185,654,629,723,682,601,597,0,75,205,143,0,205,633,423,dahye,lean_left,1
