frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
33,1786864796.049058,0,0,0,279,331,307,75,0,0,0,253,507,599,719,677,749,665,583,651,543,521,440,207,0,237,989,1216,1093,1095,1181,841,0,yewon,lean_forward,1
34,1786864796.049625,0,0,0,265,317,291,37,0,0,0,277,517,599,717,680,741,653,573,636,527,505,437,201,0,297,973,1221,1083,1095,1173,827,0,yewon,lean_forward,1
35,1786864796.050182,0,0,0,263,310,277,0,0,0,0,284,520,599,715,680,741,651,565,622,517,501,429,198,0,318,983,1215,1081,1095,1165,831,0,yewon,lean_forward,1
36,1786864796.050746,0,0,0,262,304,255,0,0,0,0,288,520,597,716,677,741,635,551,613,499,495,427,187,0,349,993,1215,1082,1093,1162,827,0,yewon,lean_forward,1
37,1786864796.051303,0,0,0,263,309,249,0,0,0,0,291,521,598,719,677,739,635,551,603,493,493,431,187,0,384,1001,1213,1076,1093,1164,829,0,yewon,lean_forward,1
38,1786864796.051868,0,0,0,269,303,245,0,0,0,0,293,521,595,715,675,733,635,550,599,491,495,431,191,0,424,1003,1207,1073,1095,1159,831,0,yewon,lean_forward,1
39,1786864796.052439,0,0,0,283,310,245,0,0,0,0,287,521,595,714,671,735,636,548,597,493,495,436,191,0,414,1003,1207,1069,1093,1157,831,0,yewon,lean_forward,1
40,1786864796.053025,0,0,0,297,327,249,0,0,0,0,284,521,590,713,665,735,636,551,593,494,498,436,191,0,411,1011,1207,1077,1086,1149,828,0,yewon,lean_forward,1
41,1786864796.053542,0,0,0,307,335,249,0,0,0,0,265,519,594,709,674,734,637,543,593,494,499,440,198,0,398,999,1207,1075,1083,1143,827,0,yewon,lean_forward,1
42,1786864796.054054,0,0,0,311,343,247,0,0,0,0,239,509,584,701,663,733,634,547,590,492,498,440,199,0,403,1000,1207,1080,1079,1135,826,0,yewon,lean_forward,1
43,1786864796.054575,0,0,0,303,345,245,0,0,0,0,234,507,581,701,660,729,633,547,587,489,499,440,203,0,411,997,1207,1078,1077,1133,841,0,yewon,lean_forward,1
44,1786864796.055094,0,0,0,286,343,239,0,0,0,0,232,503,575,692,649,728,631,549,583,493,498,440,205,0,412,1003,1209,1091,1067,1133,831,0,yewon,lean_forward,1
45,1786864796.055625,0,0,0,273,338,235,0,0,0,0,231,503,573,687,655,743,631,549,589,491,499,441,210,0,415,1003,1211,1087,1061,1128,838,0,yewon,lean_forward,1
46,1786864796.056141,0,0,0,249,332,235,0,0,0,0,232,503,571,685,637,725,632,548,589,493,495,440,211,0,415,1015,1213,1093,1051,1123,837,0,yewon,lean_forward,1
47,1786864796.056654,0,0,0,231,324,231,0,0,0,0,233,503,569,686,645,723,629,549,587,485,495,436,215,0,416,1013,1209,1080,1045,1117,836,0,yewon,lean_forward,1
48,1786864796.057145,0,0,0,190,309,221,0,0,0,0,233,503,568,685,634,719,629,549,586,491,495,434,217,0,421,1007,1212,1078,1043,1115,845,0,yewon,lean_forward,1
49,1786864796.057640,0,0,0,148,297,221,0,0,0,0,234,502,567,686,635,719,628,543,581,486,493,436,220,0,425,1013,1205,1071,1039,1110,849,0,yewon,lean_forward,1
50,1786864796.058145,0,0,0,103,269,189,0,0,0,0,237,501,567,683,635,723,629,541,576,472,491,427,223,0,429,1008,1203,1077,1039,1109,855,0,yewon,lean_forward,1
51,1786864796.058646,0,0,0,37,248,159,0,0,0,0,235,499,563,683,623,721,623,535,565,473,477,425,225,0,467,1015,1199,1064,1033,1107,856,0,yewon,lean_forward,1
