frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
35,1786864971.955642,51,655,573,751,723,313,106,0,0,0,715,757,799,891,923,999,885,204,279,248,217,133,0,0,886,1157,1115,743,715,627,0,0,yewon,lean_right,1
36,1786864971.956216,51,657,575,751,727,315,107,0,0,0,711,757,804,890,923,999,886,211,280,249,215,109,0,0,884,1150,1116,747,745,637,0,0,yewon,lean_right,1
37,1786864971.956773,53,659,576,750,728,315,105,0,0,0,709,760,806,892,923,1004,887,216,279,249,203,93,0,0,883,1151,1119,755,779,647,0,0,yewon,lean_right,1
38,1786864971.957334,50,661,583,751,732,315,103,0,0,0,712,760,804,893,925,1007,887,221,285,251,191,39,0,0,878,1157,1115,761,821,665,0,0,yewon,lean_right,1
39,1786864971.957891,51,663,582,751,733,318,99,0,0,0,710,764,805,901,927,1007,888,226,287,251,205,43,0,0,875,1149,1119,757,838,675,0,0,yewon,lean_right,1
40,1786864971.958449,51,661,582,751,733,317,98,0,0,0,708,776,807,901,927,1011,887,223,281,251,201,23,0,0,873,1151,1119,759,844,679,0,0,yewon,lean_right,1
41,1786864971.959015,53,661,583,755,739,317,93,0,0,0,711,776,807,903,926,1007,885,226,286,251,199,26,0,0,875,1151,1117,757,854,687,0,0,yewon,lean_right,1
42,1786864971.959573,54,661,584,747,731,311,93,0,0,0,709,775,809,903,927,1007,885,222,287,252,211,45,0,0,879,1157,1117,755,859,687,0,0,yewon,lean_right,1
43,1786864971.960139,55,660,571,747,713,299,87,0,0,0,712,774,807,903,922,997,885,212,287,251,205,43,0,0,885,1151,1115,751,859,683,0,0,yewon,lean_right,1
44,1786864971.960638,54,651,566,731,687,284,74,0,0,0,709,773,807,901,917,981,879,199,288,249,205,21,0,0,887,1149,1113,747,852,667,0,0,yewon,lean_right,1
45,1786864971.961135,53,632,553,717,646,267,27,0,0,0,716,773,805,892,908,967,878,201,283,247,203,0,0,0,893,1159,1113,755,841,648,0,0,yewon,lean_right,1
46,1786864971.961617,53,619,541,709,616,247,0,0,0,0,713,767,803,889,903,955,872,186,275,245,185,0,0,0,901,1148,1110,742,837,606,0,0,yewon,lean_right,1
47,1786864971.962122,52,606,537,695,603,235,0,0,0,0,715,765,799,877,891,953,867,181,265,243,174,0,0,0,919,1151,1110,741,829,599,0,0,yewon,lean_right,1
48,1786864971.962627,51,603,532,695,603,231,0,0,0,0,717,767,798,869,888,949,861,171,263,251,171,0,0,0,923,1150,1100,741,830,589,0,0,yewon,lean_right,1
49,1786864971.963107,52,605,533,692,601,225,0,0,0,0,713,775,799,869,887,950,867,169,261,239,157,0,0,0,933,1159,1109,743,839,589,0,0,yewon,lean_right,1
50,1786864971.963597,55,604,533,696,605,217,0,0,0,0,718,775,799,867,889,951,867,167,250,239,152,0,0,0,939,1157,1107,747,843,586,0,0,yewon,lean_right,1
51,1786864971.964093,54,605,533,695,611,207,0,0,0,0,718,779,800,873,889,951,867,171,249,235,132,0,0,0,949,1157,1113,757,843,573,0,0,yewon,lean_right,1
52,1786864971.964582,53,612,533,696,615,203,0,0,0,0,725,782,804,883,903,952,861,179,229,227,104,0,0,0,964,1161,1113,751,837,559,0,0,yewon,lean_right,1
53,1786864971.965059,56,615,535,699,617,203,0,0,0,0,729,786,807,886,895,953,867,183,237,229,84,0,0,0,971,1163,1113,749,811,541,0,0,yewon,lean_right,1
54,1786864971.965543,57,616,535,701,627,205,0,0,0,0,719,787,809,888,903,953,867,187,235,221,75,0,0,0,975,1161,1111,745,746,521,0,0,yewon,lean_right,1
55,1786864971.966043,60,629,537,709,631,210,0,0,0,0,735,795,809,890,906,954,863,189,234,221,69,0,0,0,981,1166,1109,741,715,505,0,0,yewon,lean_right,1
56,1786864971.966487,61,633,537,703,639,213,0,0,0,0,739,799,815,894,903,952,860,191,239,220,57,0,0,0,987,1164,1105,732,685,501,0,0,yewon,lean_right,1
57,1786864971.966948,68,653,541,712,652,218,0,0,0,0,739,807,831,905,913,951,857,200,247,219,55,0,0,0,988,1165,1103,728,649,484,0,0,yewon,lean_right,1
58,1786864971.967386,123,647,543,716,664,226,0,0,0,0,742,807,843,907,909,955,855,201,265,219,59,0,0,0,990,1165,1103,717,613,486,0,0,yewon,lean_right,1
59,1786864971.967830,185,651,547,719,679,229,0,0,0,0,746,818,851,915,915,952,855,201,267,218,69,0,0,0,990,1171,1101,713,605,491,0,0,yewon,lean_right,1
60,1786864971.968253,211,653,549,725,686,231,0,0,0,0,761,823,857,919,918,952,858,205,271,221,77,0,0,0,991,1175,1133,712,636,503,0,0,yewon,lean_right,1
61,1786864971.968678,215,654,547,719,683,236,0,0,0,0,745,821,851,923,927,953,860,199,275,225,89,0,0,0,987,1176,1101,701,667,507,0,0,yewon,lean_right,1
62,1786864971.969115,211,649,543,723,687,235,0,0,0,0,747,821,859,922,923,952,854,202,280,229,102,0,0,0,984,1176,1101,696,675,509,0,0,yewon,lean_right,1
63,1786864971.969544,201,647,543,717,684,235,0,0,0,0,741,820,861,925,930,954,865,197,283,232,111,0,0,0,987,1179,1102,696,661,505,0,0,yewon,lean_right,1
64,1786864971.969982,173,637,541,717,675,233,0,0,0,0,739,819,859,923,925,953,865,191,281,232,111,0,0,0,985,1179,1117,695,613,488,0,0,yewon,lean_right,1
