1742,0,0,0,0,0,0
0,1742,0,0,0,0,0
0,0,1742,0,0,0,0
0,0,0,1742,0,0,0
0,0,0,0,1734,0,0
0,0,0,0,0,1716,0
0,0,0,0,0,0,1716
